Sequence_number,timestamp
41253,1680744317.302964
41372,1680744317.307082
41423,1680744317.307165
41482,1680744317.311195
41631,1680744317.315665
41801,1680744317.320483
41913,1680744317.32464
41967,1680744317.328644
41977,1680744317.328667
41983,1680744317.328683
42039,1680744317.328773
42081,1680744317.333267
42135,1680744317.3356988
42258,1680744317.337857
42439,1680744317.342197
42475,1680744317.3463209
42497,1680744317.34636
42547,1680744317.346442
43396,1680744317.366889
43397,1680744317.366899
43415,1680744317.366933
43700,1680744317.3848581
43827,1680744317.389017
43829,1680744317.389029
43874,1680744317.393773
44001,1680744317.398674
44288,1680744317.407748
44762,1680744317.42475
44903,1680744317.4249642
44945,1680744317.4250329
44992,1680744317.425108
45021,1680744317.425159
45083,1680744317.425257
45248,1680744317.4421859
45288,1680744317.443325
45379,1680744317.4454389
45442,1680744317.447596
45481,1680744317.449994
45704,1680744317.4543412
45873,1680744317.46265
45911,1680744317.462715
45958,1680744317.462792
46026,1680744317.462899
46108,1680744317.471561
46179,1680744317.473681
46425,1680744317.4820108
46437,1680744317.482037
46456,1680744317.482072
46678,1680744317.490172
46731,1680744317.49037
46815,1680744317.494611
46937,1680744317.4992378
46941,1680744317.499255
47036,1680744317.499409
47080,1680744317.503507
47199,1680744317.507977
47242,1680744317.508049
47390,1680744317.514333
47574,1680744317.5188448
47802,1680744317.5270321
47843,1680744317.5270998
48009,1680744317.5273442
48011,1680744317.527355
48060,1680744317.536712
48239,1680744317.541095
48254,1680744317.541127
48645,1680744317.551937
48770,1680744317.559907
48918,1680744317.560128
49056,1680744317.5682938
49119,1680744317.568395
49168,1680744317.5728462
49326,1680744317.577298
49474,1680744317.581686
49568,1680744317.586449
49625,1680744317.586543
49765,1680744317.592768
49799,1680744317.5928278
50071,1680744317.60352
50118,1680744317.603598
50217,1680744317.603749
50219,1680744317.6037602
50248,1680744317.603841
50270,1680744317.603882
50328,1680744317.6132321
50376,1680744317.614447
50413,1680744317.6157088
50430,1680744317.61692
50504,1680744317.619031
50513,1680744317.619052
50529,1680744317.619083
50615,1680744317.622829
50632,1680744317.6228638
50710,1680744317.625997
50771,1680744317.628067
50834,1680744317.6302102
50918,1680744317.632315
50981,1680744317.634474
51099,1680744317.638668
51482,1680744317.6476002
51678,1680744317.656808
51703,1680744317.656854
51733,1680744317.656906
51914,1680744317.668258
52108,1680744317.672555
52216,1680744317.677011
52296,1680744317.6812959
52416,1680744317.686413
52427,1680744317.6864378
52450,1680744317.686479
52519,1680744317.68659
52599,1680744317.692302
52689,1680744317.694437
52773,1680744317.6965408
52847,1680744317.701529
52869,1680744317.7015731
52894,1680744317.701618
53027,1680744317.707128
53037,1680744317.7071512
53099,1680744317.70926
53185,1680744317.711618
53264,1680744317.716095
53310,1680744317.716177
53350,1680744317.716254
53425,1680744317.7216718
53783,1680744317.730078
53868,1680744317.7302122
54048,1680744317.7385752
54087,1680744317.742613
54222,1680744317.747092
54237,1680744317.747123
54388,1680744317.75348
54620,1680744317.75789
54655,1680744317.7619321
54774,1680744317.766358
54900,1680744317.770706
54945,1680744317.7707798
55095,1680744317.7769191
55111,1680744317.7769501
55179,1680744317.777055
55209,1680744317.7771058
55215,1680744317.781335
55216,1680744317.781346
55385,1680744317.7859
55558,1680744317.790081
55593,1680744317.7901409
55599,1680744317.790158
55701,1680744317.795522
56058,1680744317.804259
56077,1680744317.804297
56084,1680744317.8043149
56116,1680744317.8043678
56352,1680744317.816592
56688,1680744317.825003
56706,1680744317.8250391
56733,1680744317.825085
56831,1680744317.835658
57182,1680744317.8440151
57199,1680744317.84405
57462,1680744317.852488
57510,1680744317.8565178
57655,1680744317.860636
57680,1680744317.860681
57730,1680744317.864699
57740,1680744317.8647208
57753,1680744317.864748
57867,1680744317.868552
58017,1680744317.8728309
58130,1680744317.877363
58584,1680744317.886875
58605,1680744317.894787
58702,1680744317.8949351
58711,1680744317.894956
58871,1680744317.903635
58962,1680744317.905951
59099,1680744317.910261
59201,1680744317.914537
59367,1680744317.9189818
59372,1680744317.918998
59503,1680744317.925083
59552,1680744317.925162
59667,1680744317.9292018
59767,1680744317.933367
59775,1680744317.933387
59923,1680744317.937458
59997,1680744317.939717
60293,1680744317.9483678
60307,1680744317.948403
60372,1680744317.948509
60496,1680744317.957122
60545,1680744317.959224
60666,1680744317.963338
60815,1680744317.968
61013,1680744317.972246
61075,1680744317.9764621
61151,1680744317.976583
61157,1680744317.976599
61270,1680744317.984619
61518,1680744317.9928808
61602,1680744317.993011
61638,1680744317.993072
61982,1680744318.007218
61991,1680744318.0072389
62065,1680744318.007354
62107,1680744318.007421
62331,1680744318.019528
62335,1680744318.019542
62351,1680744318.019573
62507,1680744318.0249012
62620,1680744318.029181
62669,1680744318.029261
62703,1680744318.0293188
62707,1680744318.029332
62726,1680744318.033709
62768,1680744318.0345669
62774,1680744318.0356212
62775,1680744318.035638
63076,1680744318.043987
63146,1680744318.044097
63156,1680744318.04412
63256,1680744318.0442722
63514,1680744318.059777
63530,1680744318.059809
63538,1680744318.059828
63585,1680744318.059904
63732,1680744318.060122
63741,1680744318.0601442
63756,1680744318.060173
63790,1680744318.06984
63974,1680744318.0762272
64070,1680744318.082425
64144,1680744318.0825431
64218,1680744318.089563
64233,1680744318.09453
64260,1680744318.09458
64290,1680744318.094631
64531,1680744318.1115048
64714,1680744318.111798
64730,1680744318.1118321
64779,1680744318.111913
64847,1680744318.124522
65014,1680744318.129094
65099,1680744318.133687
65412,1680744318.142745
65448,1680744318.142808
45,1680744318.151221
124,1680744318.151339
142,1680744318.158867
214,1680744318.1624918
383,1680744318.170478
437,1680744318.170569
454,1680744318.1775239
889,1680744318.192683
917,1680744318.192734
1041,1680744318.2077792
1092,1680744318.215022
1225,1680744318.222504
1250,1680744318.222551
1278,1680744318.2226
1312,1680744318.2226582
1338,1680744318.2227058
1512,1680744318.237739
1581,1680744318.237848
1589,1680744318.237868
1688,1680744318.247114
1690,1680744318.251112
1712,1680744318.251153
1713,1680744318.251162
1901,1680744318.260986
1938,1680744318.2610471
1946,1680744318.261067
1971,1680744318.26111
2052,1680744318.2714062
2093,1680744318.2714748
2095,1680744318.2714849
2099,1680744318.271498
2179,1680744318.278379
2240,1680744318.282403
2612,1680744318.297604
2817,1680744318.312719
2855,1680744318.312785
3049,1680744318.3274949
3288,1680744318.342221
3695,1680744318.35859
3704,1680744318.358612
3761,1680744318.36693
3770,1680744318.366952
4365,1680744318.3853
4482,1680744318.385477
4523,1680744318.385545
4556,1680744318.3856
4599,1680744318.3856692
4649,1680744318.385749
4674,1680744318.3857942
4718,1680744318.385867
4745,1680744318.385914
5158,1680744318.4111848
5181,1680744318.411228
5449,1680744318.419729
5476,1680744318.419778
5524,1680744318.4238038
5689,1680744318.428361
5748,1680744318.4327009
5802,1680744318.432792
5988,1680744318.439261
6192,1680744318.4474502
6235,1680744318.447527
6295,1680744318.4476218
6298,1680744318.447635
6387,1680744318.4477708
6436,1680744318.44785
6457,1680744318.45639
6765,1680744318.464928
6786,1680744318.464968
6811,1680744318.465012
6881,1680744318.46512
6887,1680744318.465136
7026,1680744318.474876
7205,1680744318.479012
7843,1680744318.4963279
8015,1680744318.496585
8417,1680744318.513679
8432,1680744318.521887
8502,1680744318.521997
8566,1680744318.522099
8575,1680744318.5221188
8588,1680744318.522145
8801,1680744318.534006
8845,1680744318.534077
8949,1680744318.5382211
8991,1680744318.540302
9084,1680744318.542473
9113,1680744318.544558
9344,1680744318.549047
9437,1680744318.553102
9736,1680744318.561683
9753,1680744318.561719
9839,1680744318.56185
10028,1680744318.572523
10053,1680744318.57257
10222,1680744318.578594
10251,1680744318.578646
10570,1680744318.589798
10670,1680744318.589949
10730,1680744318.59826
10823,1680744318.59841
10834,1680744318.598433
10878,1680744318.603884
10902,1680744318.603929
10919,1680744318.603961
10972,1680744318.606614
11148,1680744318.61076
11264,1680744318.614979
11325,1680744318.615076
11819,1680744318.6347
11895,1680744318.634824
11938,1680744318.634895
11969,1680744318.6349492
12002,1680744318.635005
12092,1680744318.6351418
12100,1680744318.635162
12242,1680744318.6353762
12317,1680744318.652116
12456,1680744318.65643
12588,1680744318.660785
12673,1680744318.6609159
12867,1680744318.667495
12909,1680744318.671479
13014,1680744318.6755981
13323,1680744318.684026
13683,1680744318.692697
13907,1680744318.701288
14055,1680744318.709344
14123,1680744318.709452
14166,1680744318.709523
14429,1680744318.720174
14517,1680744318.7242649
14538,1680744318.7243059
14621,1680744318.728726
14682,1680744318.730954
14762,1680744318.7333078
14941,1680744318.737531
14964,1680744318.7375739
15158,1680744318.743835
15220,1680744318.747873
15447,1680744318.75597
15461,1680744318.756
15790,1680744318.7650418
15812,1680744318.765087
15903,1680744318.772297
15911,1680744318.772318
16007,1680744318.772466
16038,1680744318.776507
16076,1680744318.7775822
16141,1680744318.77964
16147,1680744318.779656
16196,1680744318.7818902
16390,1680744318.7866309
16403,1680744318.7866602
16760,1680744318.797499
16776,1680744318.797533
16788,1680744318.797558
16830,1680744318.797625
16976,1680744318.806807
17023,1680744318.808863
17056,1680744318.810934
17180,1680744318.815223
17237,1680744318.8153229
17361,1680744318.819645
17443,1680744318.823772
17457,1680744318.823802
17533,1680744318.82392
17600,1680744318.829504
17636,1680744318.829566
17641,1680744318.829582
17676,1680744318.832533
17680,1680744318.8325498
17710,1680744318.833802
17753,1680744318.834904
17764,1680744318.835954
17940,1680744318.840426
18029,1680744318.8448231
18119,1680744318.8449621
18176,1680744318.8492851
18186,1680744318.8493109
18243,1680744318.8527
18247,1680744318.852715
18461,1680744318.858064
18496,1680744318.858124
18797,1680744318.868762
18841,1680744318.8688362
18846,1680744318.868851
18851,1680744318.868866
18956,1680744318.869024
19214,1680744318.882101
19290,1680744318.8864481
19614,1680744318.8947752
19710,1680744318.894924
19900,1680744318.907477
19907,1680744318.907496
19965,1680744318.907593
20187,1680744318.918315
20448,1680744318.926589
20459,1680744318.926614
20474,1680744318.926643
20751,1680744318.9353228
20775,1680744318.937367
20963,1680744318.941563
20964,1680744318.9415722
21122,1680744318.947704
21125,1680744318.947716
21183,1680744318.947809
21240,1680744318.953542
21295,1680744318.95363
21306,1680744318.955717
21335,1680744318.956792
21529,1680744318.961022
21659,1680744318.965533
21764,1680744318.969847
21818,1680744318.9699352
21819,1680744318.969944
21931,1680744318.97497
21941,1680744318.9769979
22201,1680744318.985291
22308,1680744318.9854562
22313,1680744318.985472
22423,1680744318.9856372
22450,1680744318.9937222
22608,1680744318.997353
22614,1680744318.99737
22646,1680744318.9974241
22872,1680744319.005375
23028,1680744319.013443
23067,1680744319.0135329
23083,1680744319.013567
23175,1680744319.01371
23203,1680744319.013759
23284,1680744319.022072
23568,1680744319.0310452
23744,1680744319.03131
23939,1680744319.0444438
23958,1680744319.044482
23960,1680744319.044492
24129,1680744319.0447419
24139,1680744319.0447638
24184,1680744319.052843
24283,1680744319.0550709
24387,1680744319.0593312
24439,1680744319.059415
24442,1680744319.059427
24515,1680744319.06362
24527,1680744319.0636458
24544,1680744319.06492
24560,1680744319.0657349
24577,1680744319.066284
24613,1680744319.067416
24623,1680744319.067439
24629,1680744319.068469
24810,1680744319.072787
24840,1680744319.07284
24847,1680744319.072858
24866,1680744319.072895
25229,1680744319.085921
25316,1680744319.086058
25382,1680744319.093945
25394,1680744319.093971
25441,1680744319.094048
25490,1680744319.0941281
25499,1680744319.094149
25564,1680744319.10115
25924,1680744319.110501
25927,1680744319.1105149
25976,1680744319.110595
25991,1680744319.110625
26169,1680744319.120877
26227,1680744319.123012
26370,1680744319.1271338
26468,1680744319.131383
26654,1680744319.1360571
26750,1680744319.140382
26949,1680744319.1488042
27051,1680744319.1489658
27097,1680744319.1490428
27441,1680744319.1633651
27444,1680744319.163379
27453,1680744319.163401
27566,1680744319.163575
27719,1680744319.1730828
27792,1680744319.175238
27866,1680744319.1773288
27948,1680744319.181563
28029,1680744319.181716
28160,1680744319.188731
28172,1680744319.1887581
28264,1680744319.192829
28292,1680744319.1928792
28689,1680744319.2030258
28707,1680744319.203062
28986,1680744319.2156532
29070,1680744319.215791
29151,1680744319.215926
29225,1680744319.2241359
29341,1680744319.228236
29434,1680744319.232476
29476,1680744319.2325592
29479,1680744319.2325718
29658,1680744319.2393038
29740,1680744319.239434
29925,1680744319.245698
29933,1680744319.245719
29946,1680744319.250506
30259,1680744319.2569869
30304,1680744319.25706
30549,1680744319.2698848
30610,1680744319.269984
30617,1680744319.2700028
30671,1680744319.270089
30682,1680744319.270114
30901,1680744319.2822678
30904,1680744319.282281
30910,1680744319.282298
30974,1680744319.2824
31065,1680744319.287101
31081,1680744319.2881851
31105,1680744319.289265
31360,1680744319.29775
31504,1680744319.298072
31543,1680744319.298141
31607,1680744319.298251
31887,1680744319.314204
32106,1680744319.322865
32119,1680744319.322892
32229,1680744319.3230588
32281,1680744319.3231418
32727,1680744319.3394291
32776,1680744319.339508
32806,1680744319.33956
32977,1680744319.34978
32995,1680744319.349816
33224,1680744319.36018
33400,1680744319.3604422
33418,1680744319.360476
33482,1680744319.3686311
33484,1680744319.368643
33528,1680744319.368715
33785,1680744319.3788228
33949,1680744319.379065
34082,1680744319.387518
34085,1680744319.387531
34350,1680744319.397996
34398,1680744319.398077
34407,1680744319.398098
34460,1680744319.3982232
34505,1680744319.398298
34726,1680744319.41059
34805,1680744319.4107141
34871,1680744319.414909
34978,1680744319.41902
35187,1680744319.423229
35355,1680744319.431309
35497,1680744319.431521
35757,1680744319.4440792
35851,1680744319.444221
35885,1680744319.444279
36151,1680744319.455329
36163,1680744319.455355
36257,1680744319.46149
36391,1680744319.466017
36550,1680744319.470518
36575,1680744319.4705632
36635,1680744319.474658
36739,1680744319.476983
36939,1680744319.481353
37002,1680744319.485806
37070,1680744319.4859142
37077,1680744319.485932
37249,1680744319.493118
37263,1680744319.493149
37275,1680744319.493175
37829,1680744319.513251
37963,1680744319.5134552
38188,1680744319.51379
38227,1680744319.5138571
38241,1680744319.513885
38531,1680744319.538684
38640,1680744319.53885
38659,1680744319.538887
38736,1680744319.539005
38792,1680744319.547283
38808,1680744319.547337
38878,1680744319.551179
39070,1680744319.555501
39330,1680744319.563773
